positive,negative,subjective,objective,favorite_count,followers_count,friends_count,len_tweet,retweet_count,no_of_hashtags,no_of_user_mentions,viral_notviral
0,1,0,1,0,45,40,139,6,15,81,0
0,1,0,1,0,185,150,139,6,15,81,0
0,1,0,1,0,133,93,139,6,15,81,0
1,0,1,0,0,71,660,140,0,0,0,0
0,1,1,0,0,84,762,140,14,0,29,0
0,1,1,0,0,10537,11288,140,3,5,9,0
0,1,1,0,31,751,2524,140,14,0,12,0
0,1,1,0,3,6,31,140,3,5,0,0
1,0,1,0,1,0,4,140,0,0,22,0
1,0,1,0,0,59,375,140,18,0,10,0
0,1,0,1,0,1535,9,138,1,64,57,0
1,0,1,0,0,83,236,140,1,0,39,0
1,0,1,0,2,83,236,140,1,0,22,0
1,0,1,0,0,428,382,140,328,0,12,0
1,0,1,0,0,13,129,140,328,0,12,0
1,0,0,1,0,1963,4147,140,5,7,15,0
1,0,1,0,0,336,792,140,328,0,12,0
1,0,1,0,0,734,844,140,328,0,12,0
1,0,0,1,0,2243,2840,140,5,7,15,0
1,0,1,0,1,47,153,140,0,0,43,0
0,1,0,1,0,1,19,133,1,64,34,0
0,1,0,1,0,17,50,140,0,0,12,0
0,1,0,1,0,118,102,140,5,7,28,0
1,0,1,0,0,783,1708,140,328,0,12,0
0,1,0,1,0,753,679,129,0,47,0,0
1,0,1,0,0,986,111,140,328,0,12,0
1,0,0,1,0,15248,16755,140,5,7,15,0
1,0,0,1,0,968,156,140,5,7,15,0
1,0,1,0,0,75,56,140,328,0,12,0
1,0,1,0,0,69,224,140,15,0,11,0
1,0,0,1,0,1354,894,140,0,0,7,0
1,0,1,0,0,657,566,140,15,0,11,0
0,1,0,1,0,1,43,140,0,0,0,0
0,1,0,1,0,2634,248,140,1,0,13,0
0,1,0,1,0,93,586,140,0,0,68,0
0,1,0,1,0,93,586,139,0,0,55,0
0,1,0,1,0,1,43,140,1,0,0,0
1,0,1,0,0,246,715,140,328,0,12,0
0,1,0,1,0,239,370,140,4,0,13,0
1,0,1,0,0,474,1065,140,328,0,12,0
0,1,0,1,0,77942,105,140,0,0,63,0
0,1,0,1,0,70,515,144,2,0,8,0
1,0,1,0,0,446,2988,140,328,0,12,0
0,1,0,1,0,767,823,136,0,13,14,0
1,0,1,0,0,129,614,140,18,0,10,0
0,1,0,1,0,1392,928,140,4,0,116,0
1,0,1,0,0,0,64,140,0,0,22,0
0,1,0,1,0,2389,4996,140,4,0,116,0
0,1,0,1,0,2389,4996,144,16,14,24,0
0,1,0,1,0,6088,888,140,4,0,116,0
0,1,0,1,8,6088,888,140,4,0,104,0
0,1,0,1,0,84,216,144,2,0,8,0
1,0,1,0,0,982,1342,140,18,0,10,0
0,1,0,1,2,84,216,144,2,0,0,0
0,1,0,1,0,4250,990,144,16,14,24,0
0,1,0,1,0,11,142,140,8,0,14,0
0,1,0,1,0,790,2330,144,16,14,24,0
0,1,1,0,0,301,468,139,0,15,0,0
1,0,1,0,0,315,507,140,328,0,12,0
1,0,1,0,0,145,225,140,328,0,12,0
1,0,1,0,0,112,485,140,328,0,12,0
0,1,0,1,0,262,1371,144,16,14,24,0
0,1,0,1,0,426,119,140,3,0,10,0
1,0,1,0,0,120,522,140,18,0,10,0
0,1,0,1,1,6193,1396,133,0,13,0,0
1,0,1,0,0,120,1644,140,328,0,12,0
0,1,0,1,0,422,507,144,16,14,24,0
1,0,1,0,0,615,561,140,328,0,12,0
0,1,0,1,0,172,356,140,1,0,103,0
0,1,0,1,2,21,9,140,1,0,87,0
0,1,0,1,0,3114,2150,144,16,14,24,0
1,0,1,0,1,2547,518,138,0,0,11,0
0,1,0,1,0,1392,928,144,16,14,24,0
0,1,0,1,32,3576,247,139,16,14,12,0
0,1,0,1,0,19,75,140,0,0,10,0
1,0,1,0,0,133,595,140,18,0,10,0
1,0,1,0,0,3,1,140,1,40,15,0
1,0,0,1,0,50,33,140,1,0,24,0
0,1,0,1,0,18,125,139,0,0,113,0
0,1,1,0,0,84,232,140,1,58,12,0
0,1,0,1,0,109,338,130,0,0,104,0
1,0,1,0,0,67,178,139,3,0,61,0
0,1,1,0,2,681,885,126,1,58,0,0
0,1,0,1,2,35,102,136,0,0,67,0
1,0,0,1,9,1480,1280,139,5,7,0,0
0,1,0,1,1,9350,7338,140,0,0,46,0
1,0,1,0,0,1205,4551,140,18,0,10,0
0,1,0,1,0,241,241,140,1,7,35,0
0,1,0,1,0,89,747,140,0,16,52,0
0,1,1,0,0,16117,6972,128,0,0,60,0
0,1,0,1,0,4,40,140,0,0,8,0
1,0,0,1,0,632,901,140,0,7,0,0
1,0,1,0,0,51,522,140,328,0,12,0
1,0,0,1,0,1751,842,139,0,0,15,0
1,0,1,0,0,3406,4999,140,328,0,12,0
1,0,1,0,0,58,648,140,18,0,10,0
1,0,1,0,0,226,80,140,63,52,11,0
1,0,1,0,0,71,336,140,328,0,12,0
1,0,1,0,0,244,541,140,18,0,10,0
1,0,1,0,0,1,3,140,0,11,56,0
1,0,1,0,0,196,126,140,18,0,10,0
0,1,0,1,0,135,1340,140,0,0,78,0
0,1,0,1,1,792,944,136,0,0,110,0
0,1,0,1,0,1684,1575,140,0,0,28,0
1,0,1,0,0,9,106,140,328,0,12,0
1,0,1,0,0,6055,5879,140,328,0,12,0
0,1,0,1,0,97,135,126,0,0,100,0
0,1,0,1,1,58,755,140,0,0,64,0
1,0,1,0,0,32,180,140,18,0,10,0
0,1,0,1,0,47,49,124,0,0,98,0
1,0,1,0,0,139,124,140,0,14,0,0
0,1,0,1,0,6,333,144,0,0,0,0
1,0,1,0,0,112,257,140,18,0,10,0
0,1,0,1,0,67,562,140,0,0,26,0
1,0,1,0,0,160,971,132,0,0,0,0
1,0,1,0,0,784,381,140,18,0,10,0
1,0,1,0,0,614,1827,140,0,0,9,0
1,0,1,0,0,17,35,140,328,0,12,0
1,0,1,0,0,235,1303,140,18,0,10,0
0,1,1,0,0,0,47,140,0,0,0,0
0,1,0,1,0,69,196,139,4,0,30,0
0,1,0,1,0,86,768,134,0,0,108,0
1,0,1,0,0,177,729,140,18,0,10,0
1,0,1,0,0,203,854,140,18,0,10,0
1,0,1,0,0,275,635,140,18,0,10,0
1,0,1,0,120,12188,1668,140,18,0,0,0
1,0,1,0,0,2131,4801,140,328,0,12,0
0,1,0,1,1,67,119,140,1,7,28,0
0,1,0,1,5,49,12,140,0,0,0,0
1,0,1,0,0,3876,290,140,0,0,0,0
0,1,0,1,0,6,54,128,0,0,102,0
0,1,1,0,0,194,268,140,0,0,46,0
0,1,1,0,0,8,9,140,1,0,78,0
0,1,1,0,7,18,40,140,1,0,61,0
1,0,0,1,0,9,132,139,0,0,35,0
0,1,0,1,0,1083,4963,140,2,0,47,0
0,1,0,1,0,12,17,136,0,0,52,0
1,0,1,0,0,75,285,140,328,0,12,0
1,0,1,0,0,6787,4999,140,3,7,9,0
1,0,1,0,0,10,36,140,0,0,24,0
1,0,1,0,0,1154,1212,140,0,0,0,0
1,0,1,0,0,1343,272,140,0,0,0,0
0,1,0,1,0,277,1117,140,0,0,60,0
0,1,0,1,0,42,310,139,0,0,21,0
0,1,0,1,0,3948,2985,140,3,0,10,0
0,1,1,0,0,534,1436,140,8,0,35,0
0,1,0,1,0,15,31,140,0,0,25,0
1,0,1,0,0,29,52,100,0,0,42,0
1,0,1,0,0,2,60,140,328,0,12,0
0,1,0,1,4,8,21,135,0,0,25,0
1,0,1,0,0,3,10,140,328,0,12,0
0,1,0,1,0,27,278,140,1,28,81,0
1,0,1,0,0,627,217,140,328,0,12,0
1,0,1,0,0,7,85,140,0,0,12,0
0,1,0,1,0,1490,766,139,6,15,81,0
0,1,0,1,4,1490,766,139,6,15,66,0
0,1,0,1,0,62,306,139,4,0,30,0
0,1,0,1,0,2,25,140,0,0,35,0
1,0,1,0,0,79,87,140,15,0,11,0
0,1,0,1,0,575,62,140,3,0,10,0
0,1,0,1,8,3948,2985,140,3,0,0,0
1,0,1,0,0,776,853,140,2,0,8,0
1,0,1,0,3,11872,179,140,2,0,0,0
0,1,0,1,0,309,1175,140,0,12,21,0
1,0,0,1,0,3,8,127,0,0,12,0
1,0,1,0,0,1317,568,139,3,0,61,0
1,0,1,0,0,10628,4290,139,3,0,61,0
1,0,1,0,4,375,887,140,3,0,44,0
0,1,0,1,0,290,493,139,0,0,50,0
0,1,0,1,0,8,89,140,9,0,35,0
0,1,0,1,0,3021,1977,140,0,18,14,0
1,0,1,0,0,38,222,140,3,0,26,0
1,0,1,0,0,21,256,140,328,0,12,0
0,1,0,1,0,123,165,128,0,0,102,0
0,1,0,1,0,386,758,140,0,0,40,0
0,1,0,1,0,500,1599,140,0,0,0,0
1,0,1,0,0,1253,4446,133,0,3,62,0
1,0,1,0,0,81,204,140,15,0,11,0
0,1,0,1,3,1067,3107,140,2,0,32,0
1,0,1,0,0,317,526,140,15,0,11,0
1,0,1,0,0,20,145,140,15,0,11,0
1,0,1,0,0,167,390,140,15,0,11,0
0,1,0,1,0,227,471,140,0,34,39,0
0,1,0,1,0,41,260,140,0,0,39,0
0,1,0,1,0,309,1175,139,0,5,53,0
0,1,0,1,1,840,299,140,0,0,0,0
0,1,0,1,0,23,453,137,0,12,14,0
1,0,1,0,0,981,427,140,328,0,12,0
1,0,0,1,0,31,110,139,1,0,91,0
1,0,0,1,1,31,110,139,1,0,75,0
1,0,1,0,0,449,167,140,328,0,12,0
1,0,0,1,0,1535,9,140,1,7,28,0
1,0,1,0,0,220,595,140,2,0,8,0
0,1,0,1,0,14155,4712,140,4,0,13,0
0,1,0,1,2,2309,1256,105,1,8,21,0
0,1,0,1,0,9037,1925,140,4,0,13,0
1,0,1,0,0,53,97,140,328,0,12,0
1,0,1,0,0,148,735,140,328,0,12,0
0,1,0,1,2,8,97,128,1,28,66,0
0,1,0,1,0,0,19,140,1,7,12,0
0,1,1,0,0,208,151,144,1,42,31,0
1,0,1,0,0,21,144,140,15,0,11,0
0,1,0,1,2,5979,291,140,0,7,13,0
0,1,0,1,0,166,437,140,0,38,0,0
0,1,0,1,0,0,8,140,0,0,7,0
1,0,1,0,0,156,1686,140,15,0,11,0
1,0,0,1,0,171,138,140,1,0,7,0
1,0,0,1,1,94,121,140,1,0,0,0
0,1,0,1,0,3394,91,140,9,7,41,0
0,1,0,1,0,274,899,139,4,0,30,0
1,0,1,0,0,63,168,140,328,0,12,0
1,0,1,0,0,208,1313,140,328,0,12,0
0,1,0,1,0,7716,5513,139,4,0,30,0
1,0,1,0,0,579,2423,140,15,0,11,0
1,0,1,0,0,662,576,140,328,0,12,0
1,0,1,0,0,2952,409,140,15,0,11,0
1,0,1,0,0,1948,968,140,328,0,12,0
1,0,1,0,0,93,602,140,328,0,12,0
0,1,0,1,2,102,62,140,4,0,20,0
1,0,1,0,0,135,474,140,15,0,11,0
1,0,1,0,0,5,89,139,0,0,57,0
1,0,1,0,0,575,62,140,328,0,12,0
1,0,1,0,0,155,81,140,328,0,12,0
0,1,0,1,0,4227,1,140,4,0,13,0
0,1,0,1,0,4,30,139,0,0,66,0
1,0,1,0,0,6775,1675,140,328,0,12,0
0,1,0,1,9,17033,10920,138,4,0,0,0
0,1,0,1,1,5,115,140,0,0,0,0
1,0,1,0,0,235,12,140,63,52,11,0
1,0,1,0,0,55,37,140,328,0,12,0
1,0,1,0,0,2119,2677,140,328,0,12,0
1,0,1,0,0,177,224,140,328,0,12,0
1,0,1,0,0,293,852,140,328,0,12,0
0,1,0,1,0,28,6,140,9,0,35,0
1,0,1,0,0,2857,182,140,328,0,12,0
1,0,1,0,0,10,140,140,15,0,11,0
1,0,1,0,0,1035,193,140,15,0,11,0
1,0,1,0,0,1049,570,140,328,0,12,0
0,1,0,1,0,28,147,131,0,0,105,0
0,1,1,0,0,730,112,140,0,11,11,0
1,0,1,0,87,3600,48,140,15,0,0,0
1,0,1,0,0,66,242,140,328,0,12,0
1,0,1,0,0,89640,7012,140,328,0,12,0
1,0,1,0,0,1160,1307,140,328,0,12,0
1,0,1,0,0,74,525,140,328,0,12,0
1,0,1,0,0,45,98,140,328,0,12,0
1,0,1,0,0,316,103,140,328,0,12,0
1,0,1,0,0,1965,3736,140,328,0,12,0
1,0,1,0,0,371,372,140,328,0,12,0
1,0,1,0,0,324,1111,140,328,0,12,0
1,0,1,0,0,42,232,140,328,0,12,0
1,0,1,0,0,332,640,140,63,52,11,0
1,0,1,0,0,208,3474,140,63,52,11,0
0,1,0,1,0,307,751,129,0,0,103,0
1,0,1,0,0,732,1036,140,63,52,11,0
1,0,1,0,0,1427,3844,140,63,52,11,0
0,1,0,1,0,1867,1699,140,8,0,39,0
1,0,1,0,0,1237,1787,140,328,0,12,0
1,0,1,0,0,128,144,140,328,0,12,0
1,0,1,0,0,5718,486,140,328,0,12,0
1,0,1,0,0,2046,952,140,328,0,12,0
1,0,1,0,0,1427,478,140,63,52,11,0
1,0,1,0,0,659,1659,140,63,52,11,0
0,1,0,1,0,89,747,133,0,0,13,0
0,1,0,1,0,83,416,128,0,91,9,0
1,0,1,0,0,117,302,140,328,0,12,0
1,0,1,0,0,503,632,140,328,0,12,0
0,1,1,0,0,492,498,140,2,0,33,0
0,1,0,1,0,40,92,140,9,0,35,0
1,0,1,0,0,1461,568,140,328,0,12,0
0,1,0,1,0,322,782,140,0,0,48,0
1,0,1,0,0,37,95,140,3,0,54,0
0,1,0,1,0,3829,5000,140,835,0,13,1
0,1,1,0,0,7,0,140,2,0,33,0
0,1,0,1,0,57,56,140,43,0,95,0
1,0,1,0,0,174,825,140,328,0,12,0
0,1,1,0,0,42,276,140,0,0,22,0
1,0,1,0,0,3496,4841,140,328,0,12,0
1,0,1,0,0,907,1904,140,328,0,12,0
1,0,1,0,0,112,167,140,63,52,11,0
0,1,0,1,0,23,208,140,0,0,8,0
0,1,1,0,1,351,880,135,2,0,8,0
0,1,0,1,0,104,42,140,0,0,0,0
1,0,1,0,0,165,1296,140,63,52,11,0
1,0,1,0,0,33,132,136,0,0,25,0
1,0,1,0,0,10,74,140,328,0,12,0
0,1,0,1,0,159,204,139,0,0,93,0
1,0,1,0,0,1076,668,140,328,0,12,0
0,1,1,0,0,815,470,140,8,0,35,0
1,0,1,0,0,171,1137,140,328,0,12,0
1,0,1,0,0,1928,2049,140,328,0,12,0
1,0,1,0,0,6954,2528,140,2,5,12,0
0,1,0,1,1,11,89,140,1,0,69,0
1,0,1,0,0,188,338,140,328,0,12,0
1,0,1,0,0,33,393,140,328,0,12,0
1,0,1,0,0,517,3655,140,328,0,12,0
1,0,1,0,0,172,248,140,328,0,12,0
1,0,1,0,0,119,54,140,328,0,12,0
1,0,1,0,0,1827,4065,140,63,52,11,0
1,0,1,0,0,223,428,140,328,0,12,0
1,0,1,0,0,101,690,140,328,0,12,0
0,1,0,1,0,16,90,130,0,0,83,0
1,0,1,0,0,173,645,140,328,0,12,0
0,1,0,1,1,0,35,140,0,0,55,0
1,0,1,0,0,9526,3071,140,2,5,12,0
0,1,1,0,0,79,468,140,8,0,35,0
1,0,1,0,0,854,916,140,63,52,11,0
1,0,1,0,0,456,2201,140,328,0,12,0
1,0,1,0,0,66,26,140,328,0,12,0
0,1,0,1,0,63,41,140,8,0,39,0
1,0,1,0,0,658,454,140,328,0,12,0
0,1,0,1,0,33,132,136,0,6,11,0
1,0,1,0,0,1462,4792,140,328,0,12,0
1,0,1,0,3,3579,3586,140,2,5,0,0
1,0,1,0,0,232,168,140,328,0,12,0
1,0,1,0,0,1610,500,140,328,0,12,0
0,1,1,0,0,33,132,140,0,35,11,0
1,0,1,0,0,420,367,140,78,23,14,0
1,0,1,0,0,17229,8751,140,328,0,12,0
1,0,1,0,0,571,851,140,328,0,12,0
1,0,1,0,0,366,981,140,328,0,12,0
1,0,1,0,0,448,700,140,328,0,12,0
1,0,1,0,0,13,25,140,328,0,12,0
0,1,0,1,0,37,89,140,1,64,14,0
1,0,1,0,0,126788,396,140,328,0,12,0
1,0,1,0,0,2685,2892,140,328,0,12,0
1,0,1,0,0,2192,4925,140,328,0,12,0
1,0,1,0,0,4672,2156,140,63,52,11,0
1,0,1,0,0,118,296,140,328,0,12,0
1,0,1,0,0,217,161,140,328,0,12,0
0,1,0,1,0,60,200,140,0,0,0,0
0,1,0,1,0,3306,3979,140,8,0,39,0
1,0,1,0,0,3150,810,140,328,0,12,0
1,0,1,0,0,2444,1184,140,328,0,12,0
1,0,1,0,0,678,965,140,328,0,12,0
1,0,1,0,0,63,1142,140,328,0,12,0
1,0,1,0,0,224,97,140,328,0,12,0
1,0,1,0,5,299,488,140,3,0,10,0
0,1,0,1,1,51,216,92,0,0,0,0
1,0,1,0,0,1551,2056,140,4,0,28,0
1,0,1,0,0,861,214,140,328,0,12,0
1,0,1,0,0,6064,731,140,328,0,12,0
1,0,1,0,0,34,445,140,328,0,12,0
0,1,0,1,0,941,3300,140,8,0,39,0
1,0,1,0,0,181,870,140,63,52,11,0
0,1,1,0,0,148,390,140,8,0,35,0
1,0,1,0,0,463,1674,140,328,0,12,0
0,1,0,1,1,2839,268,140,0,0,36,0
1,0,1,0,0,235,263,140,63,52,11,0
1,0,1,0,0,122,589,140,328,0,12,0
1,0,1,0,0,1639,3326,140,63,52,11,0
0,1,0,1,0,17,32,140,0,0,0,0
1,0,1,0,0,719,1910,140,63,52,11,0
1,0,1,0,0,343,1589,140,4,0,28,0
1,0,1,0,0,13560,688,140,63,52,11,0
1,0,1,0,0,4793,5153,140,4,0,28,0
1,0,1,0,0,131,235,140,4,0,28,0
1,0,1,0,2,158,111,140,1,4,0,0
1,0,1,0,0,99,797,140,328,0,12,0
0,1,1,0,0,16,116,140,8,0,35,0
1,0,1,0,0,173,1063,139,0,0,49,0
1,0,1,0,0,438,203,140,328,0,12,0
1,0,1,0,0,842,442,140,328,0,12,0
1,0,1,0,0,182,635,140,328,0,12,0
1,0,0,1,0,8,29,140,0,0,37,0
1,0,1,0,0,859,1583,140,328,0,12,0
1,0,1,0,14,222,652,139,4,0,11,0
1,0,1,0,0,32,98,140,328,0,12,0
1,0,1,0,0,1256,763,140,328,0,12,0
0,1,0,1,0,199,230,140,43,0,95,0
1,0,1,0,0,297,423,140,328,0,12,0
1,0,1,0,0,494,874,140,328,0,12,0
1,0,1,0,0,1066,2723,140,328,0,12,0
1,0,1,0,0,450,250,140,328,0,12,0
1,0,1,0,0,7492,6943,140,328,0,12,0
0,1,0,1,0,408,2725,140,43,0,95,0
1,0,1,0,0,200,625,140,328,0,12,0
1,0,1,0,0,93,169,140,328,0,12,0
0,1,0,1,0,90,149,140,0,0,0,0
1,0,1,0,0,94,255,140,328,0,12,0
0,1,0,1,0,245,147,139,0,11,40,0
0,1,0,1,1,190,590,140,0,0,49,0
1,0,1,0,0,44,241,140,328,0,12,0
0,1,0,1,0,4170,1689,140,8,0,39,0
0,1,0,1,0,130,284,140,8,0,39,0
1,0,1,0,0,676,643,140,328,0,12,0
1,0,1,0,0,1311,4982,140,328,0,12,0
1,0,1,0,0,92,1520,140,328,0,12,0
0,1,0,1,0,295,1569,140,0,0,25,0
0,1,0,1,1,50,197,140,0,0,48,0
0,1,0,1,0,6,82,140,0,0,11,0
0,1,0,1,0,12,23,140,9,0,35,0
1,0,1,0,0,78,159,140,328,0,12,0
1,0,1,0,0,114,245,140,328,0,12,0
1,0,1,0,0,11260,2825,140,328,0,12,0
1,0,1,0,0,536,258,140,328,0,12,0
1,0,1,0,0,117,62,140,328,0,12,0
1,0,1,0,0,56,222,140,328,0,12,0
1,0,1,0,0,152,1446,140,328,0,12,0
1,0,1,0,0,155,321,140,328,0,12,0
1,0,1,0,0,1044,3985,140,328,0,12,0
1,0,1,0,0,83,413,140,328,0,12,0
1,0,1,0,0,119,180,140,63,52,11,0
0,1,1,0,1,1855,1419,135,1,42,8,0
0,1,1,0,0,40,657,140,0,0,48,0
1,0,1,0,0,445,986,140,328,0,12,0
0,1,0,1,0,1101,1100,140,8,0,39,0
1,0,1,0,0,347,428,140,328,0,12,0
0,1,0,1,9,3576,247,140,8,0,27,0
1,0,1,0,0,955,1336,140,328,0,12,0
0,1,0,1,0,0,25,140,0,0,74,0
0,1,0,1,0,104,81,140,0,0,22,0
1,0,1,0,0,85,258,140,328,0,12,0
0,1,1,0,0,1538,2637,140,8,0,35,0
1,0,1,0,0,158,187,140,328,0,12,0
1,0,1,0,0,113,4699,140,328,0,12,0
0,1,1,0,0,61,928,140,8,0,35,0
1,0,1,0,0,27,43,140,328,0,12,0
1,0,1,0,0,3158,3262,140,328,0,12,0
1,0,1,0,0,326,247,140,328,0,12,0
0,1,0,1,0,224,500,140,0,0,48,0
0,1,1,0,0,341,368,140,8,0,35,0
1,0,1,0,0,247,215,140,328,0,12,0
1,0,1,0,0,507,513,140,328,0,12,0
1,0,1,0,0,5982,3745,140,328,0,12,0
1,0,1,0,0,148,87,140,328,0,12,0
0,1,1,0,27,5590,256,140,8,0,24,0
1,0,1,0,0,1076,3472,140,328,0,12,0
1,0,1,0,0,351,994,140,328,0,12,0
1,0,1,0,0,473,547,140,328,0,12,0
1,0,1,0,0,213,346,140,328,0,12,0
0,1,0,1,2,37,89,138,1,64,0,0
1,0,1,0,0,451,993,140,328,0,12,0
1,0,1,0,0,705,942,140,328,0,12,0
1,0,1,0,0,14,62,140,328,0,12,0
1,0,1,0,0,248,692,140,328,0,12,0
1,0,1,0,0,4424,229,140,328,0,12,0
1,0,1,0,0,120,296,140,328,0,12,0
1,0,1,0,0,28,763,140,328,0,12,0
0,1,0,1,0,172,890,139,0,0,108,0
1,0,1,0,0,93,229,140,328,0,12,0
1,0,1,0,0,11658,796,140,328,0,12,0
1,0,1,0,0,168,55,140,328,0,12,0
1,0,1,0,0,343,177,140,328,0,12,0
1,0,0,1,0,29,226,140,0,0,0,0
1,0,1,0,0,69,575,140,328,0,12,0
1,0,1,0,0,828,859,140,328,0,12,0
1,0,1,0,0,1871,153,140,328,0,12,0
1,0,1,0,0,1303,3499,140,328,0,12,0
1,0,1,0,0,73,428,140,328,0,12,0
1,0,1,0,0,171,593,140,328,0,12,0
1,0,1,0,0,79,260,140,328,0,12,0
1,0,1,0,0,2093,4648,140,328,0,12,0
1,0,1,0,0,9,95,140,328,0,12,0
1,0,1,0,0,316,1608,140,328,0,12,0
1,0,1,0,0,2850,317,140,328,0,12,0
1,0,1,0,0,73,170,140,328,0,12,0
0,1,1,0,2,12,152,73,0,0,41,0
1,0,1,0,0,73,94,140,328,0,12,0
1,0,1,0,0,73,285,140,328,0,12,0
0,1,0,1,0,2634,248,139,1,0,24,0
0,1,0,1,0,514,1967,140,1,0,12,0
1,0,1,0,0,9,111,140,328,0,12,0
1,0,1,0,0,400,459,140,328,0,12,0
1,0,1,0,0,505,636,140,328,0,12,0
1,0,1,0,0,883,740,140,328,0,12,0
1,0,1,0,0,1720,1329,140,328,0,12,0
1,0,1,0,0,577,4491,140,328,0,12,0
1,0,1,0,0,3168,2117,140,328,0,12,0
1,0,1,0,0,4903,1744,140,328,0,12,0
1,0,1,0,0,95,121,140,328,0,12,0
1,0,1,0,0,716,1375,140,328,0,12,0
1,0,1,0,0,1871,1813,140,328,0,12,0
1,0,1,0,0,1591,385,140,328,0,12,0
1,0,1,0,0,29,192,140,328,0,12,0
1,0,1,0,0,2110,2209,140,328,0,12,0
1,0,1,0,0,504,211,140,328,0,12,0
1,0,1,0,0,93,267,140,328,0,12,0
1,0,1,0,0,640,654,140,328,0,12,0
1,0,1,0,0,12,93,140,328,0,12,0
1,0,1,0,0,1784,1739,140,328,0,12,0
1,0,1,0,0,1155,576,140,328,0,12,0
1,0,1,0,0,256,677,140,328,0,12,0
1,0,1,0,0,2292,1261,140,328,0,12,0
1,0,1,0,0,783,678,140,328,0,12,0
1,0,1,0,0,247,448,140,63,52,11,0
1,0,1,0,0,521,857,140,328,0,12,0
1,0,0,1,0,34,80,140,0,0,11,0
1,0,1,0,0,456,1629,140,328,0,12,0
1,0,1,0,0,317,526,140,328,0,12,0
1,0,1,0,0,861,1534,140,328,0,12,0
1,0,1,0,0,718,158,140,328,0,12,0
1,0,1,0,0,3044,440,140,328,0,12,0
1,0,1,0,0,242,167,140,328,0,12,0
1,0,1,0,0,44,323,140,328,0,12,0
1,0,1,0,0,432,613,140,328,0,12,0
1,0,1,0,0,990,3682,140,328,0,12,0
1,0,1,0,0,197,254,140,328,0,12,0
1,0,1,0,0,1037,1796,140,328,0,12,0
1,0,1,0,0,16040,453,140,328,0,12,0
1,0,1,0,0,192,515,140,328,0,12,0
1,0,1,0,0,723,559,140,328,0,12,0
1,0,1,0,0,54,167,140,328,0,12,0
1,0,1,0,0,1139,2501,140,328,0,12,0
1,0,1,0,0,199,382,140,328,0,12,0
1,0,1,0,0,7848,594,140,328,0,12,0
1,0,1,0,0,124,595,140,328,0,12,0
1,0,1,0,0,141,436,140,328,0,12,0
0,1,1,0,0,614,892,140,0,0,18,0
1,0,1,0,0,502,1352,140,328,0,12,0
0,1,1,0,1,614,892,140,0,0,33,0
1,0,1,0,0,900,2366,140,328,0,12,0
1,0,1,0,1,614,892,140,0,0,0,0
1,0,1,0,0,292,1045,140,328,0,12,0
1,0,1,0,0,19,375,140,328,0,12,0
1,0,1,0,0,44,417,140,328,0,12,0
1,0,1,0,0,164,189,140,328,0,12,0
1,0,1,0,0,38,58,140,328,0,12,0
1,0,1,0,0,111,234,140,328,0,12,0
1,0,1,0,0,253,207,140,328,0,12,0
1,0,1,0,0,148,353,140,328,0,12,0
1,0,1,0,0,370,331,140,328,0,12,0
1,0,1,0,0,69,465,140,328,0,12,0
1,0,1,0,0,78,671,140,328,0,12,0
1,0,1,0,0,88,43,140,328,0,12,0
1,0,1,0,0,424,546,140,328,0,12,0
1,0,1,0,0,2826,3853,140,328,0,12,0
1,0,1,0,0,84,610,140,328,0,12,0
1,0,1,0,0,135,426,140,328,0,12,0
1,0,1,0,0,2338,205,140,328,0,12,0
1,0,1,0,0,2765,2998,140,328,0,12,0
1,0,1,0,0,345,278,140,328,0,12,0
1,0,1,0,0,78,267,140,328,0,12,0
1,0,1,0,0,1280,4285,140,328,0,12,0
1,0,1,0,0,57,313,140,328,0,12,0
1,0,1,0,0,2544,4245,140,328,0,12,0
1,0,1,0,0,89,540,140,328,0,12,0
1,0,1,0,0,37927,934,140,328,0,12,0
1,0,1,0,0,333,1275,140,328,0,12,0
1,0,1,0,0,73,451,140,328,0,12,0
1,0,1,0,0,259,204,140,328,0,12,0
1,0,1,0,0,339,1334,140,328,0,12,0
1,0,1,0,0,539,1245,140,328,0,12,0
1,0,1,0,0,82,356,140,328,0,12,0
1,0,1,0,0,712,475,140,2,0,8,0
1,0,1,0,0,11730,2157,140,328,0,12,0
1,0,1,0,0,416,459,140,328,0,12,0
1,0,1,0,0,208,521,140,328,0,12,0
1,0,1,0,0,16,120,140,328,0,12,0
1,0,1,0,0,326,438,140,328,0,12,0
1,0,1,0,0,851,1606,140,328,0,12,0
1,0,1,0,0,268,589,140,328,0,12,0
1,0,1,0,0,251,605,140,328,0,12,0
1,0,1,0,0,1023,463,140,328,0,12,0
1,0,1,0,0,507,738,140,328,0,12,0
1,0,1,0,0,2652,611,140,328,0,12,0
1,0,1,0,0,3045,2758,140,328,0,12,0
1,0,1,0,0,347,126,140,328,0,12,0
1,0,1,0,0,341,987,140,328,0,12,0
1,0,1,0,0,2808,522,140,328,0,12,0
1,0,1,0,0,373,4803,140,328,0,12,0
1,0,1,0,0,5198,281,140,328,0,12,0
1,0,1,0,0,178,417,140,328,0,12,0
1,0,1,0,0,1522,1004,140,328,0,12,0
1,0,1,0,0,5054,1954,140,328,0,12,0
1,0,1,0,0,4875,3928,140,328,0,12,0
1,0,1,0,0,405,1242,140,328,0,12,0
1,0,1,0,0,8,219,140,328,0,12,0
